schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Causal programming: inference with structural causal models as finding instances of a relation,Joshua Brulé,http://arxiv.org/abs/1805.01960v1,,,2018-05-04T23:14:36,2026-09-10T19:42:35.766170
1.0,RESEARCH_PAPER,On the Conditional Logic of Simulation Models,"Duligur Ibeling, Thomas Icard",http://arxiv.org/abs/1805.02859v1,,,2018-05-08T07:08:13,2026-09-10T19:42:35.766200
1.0,RESEARCH_PAPER,Online normalizer calculation for softmax,"Maxim Milakov, Natalia Gimelshein",http://arxiv.org/abs/1805.02867v2,,,2018-05-08T07:34:17,2026-09-10T19:42:35.766533
1.0,RESEARCH_PAPER,Correlation Heuristics for Constraint Programming,"Ruiwei Wang, Wei Xia, Roland H. C. Yap",http://arxiv.org/abs/1805.02205v2,,,2018-05-06T13:09:17,2026-09-10T19:42:35.766623
1.0,RESEARCH_PAPER,Acquisition and use of knowledge over a restricted domain by intelligent agents,"Juliao Braga, Nizam Omar, Luciana F. Thome",http://arxiv.org/abs/1805.02241v1,,,2018-05-06T16:32:19,2026-09-10T19:42:35.766661
1.0,RESEARCH_PAPER,S4ND: Single-Shot Single-Scale Lung Nodule Detection,"Naji Khosravan, Ulas Bagci",http://arxiv.org/abs/1805.02279v2,,,2018-05-06T21:32:14,2026-09-10T19:42:35.766690
1.0,RESEARCH_PAPER,Policy Optimization with Second-Order Advantage Information,"Jiajin Li, Baoxiang Wang",http://arxiv.org/abs/1805.03586v2,,,2018-05-09T15:23:58,2026-09-10T19:42:35.766718
1.0,RESEARCH_PAPER,Learning Robust Search Strategies Using a Bandit-Based Approach,"Wei Xia, Roland H. C. Yap",http://arxiv.org/abs/1805.03876v1,,,2018-05-10T08:30:37,2026-09-10T19:42:35.766747
1.0,RESEARCH_PAPER,Learning Graph-Level Representations with Recurrent Neural Networks,"Yu Jin, Joseph F. JaJa",http://arxiv.org/abs/1805.07683v4,,,2018-05-20T00:26:37,2026-09-10T19:42:35.766774
1.0,RESEARCH_PAPER,Model Aggregation via Good-Enough Model Spaces,"Neel Guha, Virginia Smith",http://arxiv.org/abs/1805.07782v3,,,2018-05-20T15:58:14,2026-09-10T19:42:35.766801
1.0,RESEARCH_PAPER,Predicting Electricity Outages Caused by Convective Storms,"Roope Tervo, Joonas Karjalainen, Alexander Jung",http://arxiv.org/abs/1805.07897v1,,,2018-05-21T05:28:22,2026-09-10T19:42:35.766828
1.0,RESEARCH_PAPER,An Optimal Rewiring Strategy for Reinforcement Social Learning in Cooperative Multiagent Systems,"Hongyao Tang, Li Wang, Zan Wang, Tim Baarslag, Jianye Hao",http://arxiv.org/abs/1805.08588v1,,,2018-05-13T14:20:11,2026-09-10T19:42:35.766856
1.0,RESEARCH_PAPER,Computable Variants of AIXI which are More Powerful than AIXItl,Susumu Katayama,http://arxiv.org/abs/1805.08592v3,,,2018-05-22T14:09:49,2026-09-10T19:42:35.766884
1.0,RESEARCH_PAPER,Multi-robot Symmetric Rendezvous Search on the Line with an Unknown Initial Distance,Deniz Ozsoyeller,http://arxiv.org/abs/1805.08645v1,,,2018-05-21T08:05:24,2026-09-10T19:42:35.766976
1.0,RESEARCH_PAPER,Sparse Binary Compression: Towards Distributed Deep Learning with minimal Communication,"Felix Sattler, Simon Wiedemann, Klaus-Robert Müller, Wojciech Samek",http://arxiv.org/abs/1805.08768v1,,,2018-05-22T17:54:13,2026-09-10T19:42:35.767013
1.0,RESEARCH_PAPER,Reinforcement Learning of Theorem Proving,"Cezary Kaliszyk, Josef Urban, Henryk Michalewski, Mirek Olšák",http://arxiv.org/abs/1805.07563v1,,,2018-05-19T10:05:43,2026-09-10T19:42:35.767045
1.0,RESEARCH_PAPER,Deep learning generalizes because the parameter-function map is biased towards simple functions,"Guillermo Valle-Pérez, Chico Q. Camargo, Ard A. Louis",http://arxiv.org/abs/1805.08522v5,,,2018-05-22T11:51:36,2026-09-10T19:42:35.767074
1.0,RESEARCH_PAPER,Data-Efficient Hierarchical Reinforcement Learning,"Ofir Nachum, Shixiang Gu, Honglak Lee, Sergey Levine",http://arxiv.org/abs/1805.08296v4,,,2018-05-21T21:33:44,2026-09-10T19:42:35.767103
1.0,RESEARCH_PAPER,AgileNet: Lightweight Dictionary-based Few-shot Learning,"Mohammad Ghasemzadeh, Fang Lin, Bita Darvish Rouhani, Farinaz Koushanfar, Ke Huang",http://arxiv.org/abs/1805.08311v1,,,2018-05-21T22:36:11,2026-09-10T19:42:35.767132
1.0,RESEARCH_PAPER,Teaching Multiple Concepts to a Forgetful Learner,"Anette Hunziker, Yuxin Chen, Oisin Mac Aodha, Manuel Gomez Rodriguez, Andreas Krause, Pietro Perona, Yisong Yue, Adish Singla",http://arxiv.org/abs/1805.08322v4,,,2018-05-21T23:34:11,2026-09-10T19:42:35.767163
1.0,RESEARCH_PAPER,A New Finitely Controllable Class of Tuple Generating Dependencies: The Triangularly-Guarded Class,"Vernon Asuncion, Yan Zhang",http://arxiv.org/abs/1805.09157v1,,,2018-05-21T23:29:09,2026-09-10T19:42:35.767199
1.0,RESEARCH_PAPER,Concentric ESN: Assessing the Effect of Modularity in Cycle Reservoirs,"Davide Bacciu, Andrea Bongiorno",http://arxiv.org/abs/1805.09244v1,,,2018-05-23T15:58:57,2026-09-10T19:42:35.767228
1.0,RESEARCH_PAPER,Learning compositionally through attentive guidance,"Dieuwke Hupkes, Anand Singh, Kris Korrel, German Kruszewski, Elia Bruni",http://arxiv.org/abs/1805.09657v4,,,2018-05-20T10:33:00,2026-09-10T19:42:35.767259
1.0,RESEARCH_PAPER,Learning and Testing Causal Models with Interventions,"Jayadev Acharya, Arnab Bhattacharyya, Constantinos Daskalakis, Saravanan Kandasamy",http://arxiv.org/abs/1805.09697v1,,,2018-05-24T14:31:09,2026-09-10T19:42:35.767288
1.0,RESEARCH_PAPER,R-VQA: Learning Visual Relation Facts with Semantic Attention for Visual Question Answering,"Pan Lu, Lei Ji, Wei Zhang, Nan Duan, Ming Zhou, Jianyong Wang",http://arxiv.org/abs/1805.09701v2,,,2018-05-24T14:43:30,2026-09-10T19:42:35.767336
1.0,RESEARCH_PAPER,When Simple Exploration is Sample Efficient: Identifying Sufficient Conditions for Random Exploration to Yield PAC RL Algorithms,"Yao Liu, Emma Brunskill",http://arxiv.org/abs/1805.09045v4,,,2018-05-23T10:43:56,2026-09-10T19:42:35.767365
1.0,RESEARCH_PAPER,Intelligent Trainer for Model-Based Reinforcement Learning,"Yuanlong Li, Linsen Dong, Xin Zhou, Yonggang Wen, Kyle Guan",http://arxiv.org/abs/1805.09496v6,,,2018-05-24T03:08:40,2026-09-10T19:42:35.767393
1.0,RESEARCH_PAPER,Text-mining and ontologies: new approaches to knowledge discovery of microbial diversity,"Claire Nédellec, Robert Bossy, Estelle Chaix, Louise Deléger",http://arxiv.org/abs/1805.04107v2,,,2018-05-10T11:38:45,2026-09-10T19:42:35.767421
1.0,RESEARCH_PAPER,Dyna Planning using a Feature Based Generative Model,"Ryan Faulkner, Doina Precup",http://arxiv.org/abs/1805.10129v1,,,2018-05-23T23:23:34,2026-09-10T19:42:35.767448
1.0,RESEARCH_PAPER,Designing for Democratization: Introducing Novices to Artificial Intelligence Via Maker Kits,"Victor Dibia, Aaron Cox, Justin Weisz",http://arxiv.org/abs/1805.10723v3,,,2018-05-28T01:30:04,2026-09-10T19:42:35.767476
1.0,RESEARCH_PAPER,From Knowledge Graph Embedding to Ontology Embedding? An Analysis of the Compatibility between Vector Space Representations and Rules,"Víctor Gutiérrez-Basulto, Steven Schockaert",http://arxiv.org/abs/1805.10461v3,,,2018-05-26T10:56:47,2026-09-10T19:42:35.767505
1.0,RESEARCH_PAPER,A Pragmatic AI Approach to Creating Artistic Visual Variations by Neural Style Transfer,Chaehan So,http://arxiv.org/abs/1805.10852v1,,,2018-05-28T10:24:20,2026-09-10T19:42:35.767535
1.0,RESEARCH_PAPER,Hierarchical clustering with deep Q-learning,"Richard Forster, Agnes Fulop",http://arxiv.org/abs/1805.10900v1,,,2018-05-28T12:59:51,2026-09-10T19:42:35.767575
1.0,RESEARCH_PAPER,NengoDL: Combining deep learning and neuromorphic modelling methods,Daniel Rasmussen,http://arxiv.org/abs/1805.11144v3,,,2018-05-28T19:36:45,2026-09-10T19:42:35.767628
1.0,RESEARCH_PAPER,Deep Reinforcement Learning in Ice Hockey for Context-Aware Player Evaluation,"Guiliang Liu, Oliver Schulte",http://arxiv.org/abs/1805.11088v3,,,2018-05-26T19:23:51,2026-09-10T19:42:35.767683
1.0,RESEARCH_PAPER,COBRAS-TS: A new approach to Semi-Supervised Clustering of Time Series,"Toon Van Craenendonck, Wannes Meert, Sebastijan Dumancic, Hendrik Blockeel",http://arxiv.org/abs/1805.00779v1,,,2018-05-02T13:06:58,2026-09-10T19:42:35.767744
1.0,RESEARCH_PAPER,A Data-Driven Residential Transformer Overloading Risk Assessment Method,"Ming Dong, Benzhe Li, Alex Nassif",http://arxiv.org/abs/1805.00630v3,,,2018-05-02T05:22:56,2026-09-10T19:42:35.767800
1.0,RESEARCH_PAPER,Translating LPOD and CR-Prolog2 into Standard Answer Set Programs,"Joohyung Lee, Zhun Yang",http://arxiv.org/abs/1805.00643v1,,,2018-05-02T06:16:50,2026-09-10T19:42:35.767855
1.0,RESEARCH_PAPER,"Investigating Audio, Visual, and Text Fusion Methods for End-to-End Automatic Personality Prediction","Onno Kampman, Elham J. Barezi, Dario Bertero, Pascale Fung",http://arxiv.org/abs/1805.00705v2,,,2018-05-02T10:03:13,2026-09-10T19:42:35.767910
1.0,RESEARCH_PAPER,Multi-Source Fusion Operations in Subjective Logic,"Rens Wouter van der Heijden, Henning Kopp, Frank Kargl",http://arxiv.org/abs/1805.01388v1,,,2018-05-03T16:02:24,2026-09-10T19:42:35.767965
1.0,RESEARCH_PAPER,CLAUDETTE: an Automated Detector of Potentially Unfair Clauses in Online Terms of Service,"Marco Lippi, Przemyslaw Palka, Giuseppe Contissa, Francesca Lagioia, Hans-Wolfgang Micklitz, Giovanni Sartor, Paolo Torroni",http://arxiv.org/abs/1805.01217v2,,,2018-05-03T10:53:54,2026-09-10T19:42:35.768022
1.0,RESEARCH_PAPER,Depth and nonlinearity induce implicit exploration for RL,"Justas Dauparas, Ryota Tomioka, Katja Hofmann",http://arxiv.org/abs/1805.11711v1,,,2018-05-29T21:21:18,2026-09-10T19:42:35.768077
1.0,RESEARCH_PAPER,Learn to Combine Modalities in Multimodal Deep Learning,"Kuan Liu, Yanen Li, Ning Xu, Prem Natarajan",http://arxiv.org/abs/1805.11730v1,,,2018-05-29T22:24:48,2026-09-10T19:42:35.768133
1.0,RESEARCH_PAPER,Efficient Metropolitan Traffic Prediction Based on Graph Recurrent Neural Network,"Xiaoyu Wang, Cailian Chen, Yang Min, Jianping He, Bo Yang, Yang Zhang",http://arxiv.org/abs/1811.00740v1,,,2018-11-02T05:08:40,2026-09-10T19:42:35.768194
1.0,RESEARCH_PAPER,Learning Semantic Representations for Novel Words: Leveraging Both Form and Context,"Timo Schick, Hinrich Schütze",http://arxiv.org/abs/1811.03866v1,,,2018-11-09T11:44:05,2026-09-10T19:42:35.768249
1.0,RESEARCH_PAPER,Knowledge Tracing Machines: Factorization Machines for Knowledge Tracing,"Jill-Jênn Vie, Hisashi Kashima",http://arxiv.org/abs/1811.03388v2,,,2018-11-08T13:02:09,2026-09-10T19:42:35.768304
1.0,RESEARCH_PAPER,Explainable cardiac pathology classification on cine MRI with motion characterization by semi-supervised learning of apparent flow,"Qiao Zheng, Hervé Delingette, Nicholas Ayache",http://arxiv.org/abs/1811.03433v2,,,2018-11-08T14:22:05,2026-09-10T19:42:35.768360
1.0,RESEARCH_PAPER,PolyNeuron: Automatic Neuron Discovery via Learned Polyharmonic Spline Activations,"Andrew Hryniowski, Alexander Wong",http://arxiv.org/abs/1811.04303v1,,,2018-11-10T20:14:26,2026-09-10T19:42:35.768420
1.0,RESEARCH_PAPER,Langevin-gradient parallel tempering for Bayesian neural learning,"Rohitash Chandra, Konark Jain, Ratneel V. Deo, Sally Cripps",http://arxiv.org/abs/1811.04343v1,,,2018-11-11T03:53:54,2026-09-10T19:42:35.768475
1.0,RESEARCH_PAPER,Towards Governing Agent's Efficacy: Action-Conditional $β$-VAE for Deep Transparent Reinforcement Learning,"John Yang, Gyujeong Lee, Minsung Hyun, Simyung Chang, Nojun Kwak",http://arxiv.org/abs/1811.04350v1,,,2018-11-11T04:48:15,2026-09-10T19:42:35.768531
1.0,RESEARCH_PAPER,User Modeling for Task Oriented Dialogues,"Izzeddin Gur, Dilek Hakkani-Tur, Gokhan Tur, Pararth Shah",http://arxiv.org/abs/1811.04369v1,,,2018-11-11T08:21:55,2026-09-10T19:42:35.768593
1.0,RESEARCH_PAPER,Election with Bribed Voter Uncertainty: Hardness and Approximation Algorithm,"Lin Chen, Lei Xu, Shouhuai Xu, Zhimin Gao, Weidong Shi",http://arxiv.org/abs/1811.03158v1,,,2018-11-07T21:49:00,2026-09-10T19:42:35.768650
1.0,RESEARCH_PAPER,Towards Compositional Distributional Discourse Analysis,"Bob Coecke, Giovanni de Felice, Dan Marsden, Alexis Toumi",http://arxiv.org/abs/1811.03277v1,,,2018-11-08T05:14:19,2026-09-10T19:42:35.768707
1.0,RESEARCH_PAPER,New CleverHans Feature: Better Adversarial Robustness Evaluations with Attack Bundling,Ian Goodfellow,http://arxiv.org/abs/1811.03685v1,,,2018-11-08T21:30:57,2026-09-10T19:42:35.768762
1.0,RESEARCH_PAPER,A Very Brief and Critical Discussion on AutoML,Bin Liu,http://arxiv.org/abs/1811.03822v1,,,2018-11-09T09:07:52,2026-09-10T19:42:35.768818
1.0,RESEARCH_PAPER,Adaptive Regularization Algorithms with Inexact Evaluations for Nonconvex Optimization,"S. Bellavia, G. Gurioli, B. Morini, Ph. L. Toint",http://arxiv.org/abs/1811.03831v3,,,2018-11-09T09:39:53,2026-09-10T19:42:35.768874
1.0,RESEARCH_PAPER,Assessing the Contribution of Semantic Congruency to Multisensory Integration and Conflict Resolution,"Di Fu, Pablo Barros, German I. Parisi, Haiyan Wu, Sven Magg, Xun Liu, Stefan Wermter",http://arxiv.org/abs/1810.06748v1,,,2018-10-15T23:22:10,2026-09-10T19:42:35.768931
1.0,RESEARCH_PAPER,Assumption-Based Planning,"Damien Pellier, Humbert Fiorino",http://arxiv.org/abs/1810.08431v1,,,2018-10-19T10:26:27,2026-09-10T19:42:35.768986
1.0,RESEARCH_PAPER,Towards Robot-Centric Conceptual Knowledge Acquisition,"Georg Jäger, Christian A. Mueller, Madhura Thosar, Sebastian Zug, Andreas Birk",http://arxiv.org/abs/1810.03583v1,,,2018-10-08T17:14:58,2026-09-10T19:42:35.769048
1.0,RESEARCH_PAPER,Multi-agent Deep Reinforcement Learning for Zero Energy Communities,"Amit Prasad, Ivana Dusparic",http://arxiv.org/abs/1810.03679v2,,,2018-10-08T19:58:46,2026-09-10T19:42:35.769110
1.0,RESEARCH_PAPER,The Institutional Approach,Robert E. Kent,http://arxiv.org/abs/1810.08074v1,,,2018-10-17T17:59:56,2026-09-10T19:42:35.769165
1.0,RESEARCH_PAPER,Dynamic Ensemble Active Learning: A Non-Stationary Bandit with Expert Advice,"Kunkun Pang, Mingzhi Dong, Yang Wu, Timothy M. Hospedales",http://arxiv.org/abs/1810.07778v1,,,2018-09-29T14:29:02,2026-09-10T19:42:35.769221
1.0,RESEARCH_PAPER,A general learning system based on neuron bursting and tonic firing,Hin Wai Lui,http://arxiv.org/abs/1810.09084v1,,,2018-10-22T04:52:39,2026-09-10T19:42:35.769277
1.0,RESEARCH_PAPER,Mean-based Heuristic Search for Real-Time Planning,"Damien Pellier, Bruno Bouzy, Marc Métivier",http://arxiv.org/abs/1810.09150v1,,,2018-10-22T09:32:55,2026-09-10T19:42:35.769357
1.0,RESEARCH_PAPER,Effective extractive summarization using frequency-filtered entity relationship graphs,"Archit Sakhadeo, Nisheeth Srivastava",http://arxiv.org/abs/1810.10419v1,,,2018-10-24T14:30:39,2026-09-10T19:42:35.769416
1.0,RESEARCH_PAPER,"A Description Logic Framework for Commonsense Conceptual Combination Integrating Typicality, Probabilities and Cognitive Heuristics","Antonio Lieto, Gian Luca Pozzato",http://arxiv.org/abs/1811.02366v4,,,2018-11-06T14:28:43,2026-09-10T19:42:35.769472
1.0,RESEARCH_PAPER,Role of Awareness and Universal Context in a Spiking Conscious Neural Network (SCNN): A New Perspective and Future Directions,Ahsan Adeel,http://arxiv.org/abs/1811.01701v1,,,2018-11-05T14:12:23,2026-09-10T19:42:35.769542
1.0,RESEARCH_PAPER,META-DES.H: a dynamic ensemble selection technique using meta-learning and a dynamic weighting approach,"Rafael M. O. Cruz, Robert Sabourin, George D. C. Cavalcanti",http://arxiv.org/abs/1811.01742v1,,,2018-11-01T23:28:01,2026-09-10T19:42:35.769776
1.0,RESEARCH_PAPER,On Meta-Learning for Dynamic Ensemble Selection,"Rafael M. O. Cruz, Robert Sabourin, George D. C. Cavalcanti",http://arxiv.org/abs/1811.01743v1,,,2018-11-01T23:13:38,2026-09-10T19:42:35.769860
1.0,RESEARCH_PAPER,"Plan Online, Learn Offline: Efficient Learning and Exploration via Model-Based Control","Kendall Lowrey, Aravind Rajeswaran, Sham Kakade, Emanuel Todorov, Igor Mordatch",http://arxiv.org/abs/1811.01848v3,,,2018-11-05T17:09:18,2026-09-10T19:42:35.769898
1.0,RESEARCH_PAPER,Bootstrapping single-channel source separation via unsupervised spatial clustering on stereo mixtures,"Prem Seetharaman, Gordon Wichern, Jonathan Le Roux, Bryan Pardo",http://arxiv.org/abs/1811.02130v1,,,2018-11-06T02:20:40,2026-09-10T19:42:35.769928
1.0,RESEARCH_PAPER,Semantic bottleneck for computer vision tasks,"Maxime Bucher, Stéphane Herbin, Frédéric Jurie",http://arxiv.org/abs/1811.02234v1,,,2018-11-06T09:01:02,2026-09-10T19:42:35.769955
1.0,RESEARCH_PAPER,Computing the Value of Computation for Planning,Can Eren Sezener,http://arxiv.org/abs/1811.03035v1,,,2018-11-07T17:39:24,2026-09-10T19:42:35.769982
1.0,RESEARCH_PAPER,Towards a Near Universal Time Series Data Mining Tool: Introducing the Matrix Profile,Chin-Chia Michael Yeh,http://arxiv.org/abs/1811.03064v2,,,2018-11-05T09:21:33,2026-09-10T19:42:35.770008
1.0,RESEARCH_PAPER,Prototypical Clustering Networks for Dermatological Disease Diagnosis,"Viraj Prabhu, Anitha Kannan, Murali Ravuri, Manish Chablani, David Sontag, Xavier Amatriain",http://arxiv.org/abs/1811.03066v1,,,2018-11-07T18:27:41,2026-09-10T19:42:35.770037
1.0,RESEARCH_PAPER,On the Complexity of Reconnaissance Blind Chess,"Jared Markowitz, Ryan W. Gardner, Ashley J. Llorens",http://arxiv.org/abs/1811.03119v2,,,2018-11-07T19:20:21,2026-09-10T19:42:35.770063
1.0,RESEARCH_PAPER,Evolutionary Data Measures: Understanding the Difficulty of Text Classification Tasks,"Edward Collins, Nikolai Rozanov, Bingbing Zhang",http://arxiv.org/abs/1811.01910v2,,,2018-11-05T18:39:54,2026-09-10T19:42:35.770091
1.0,RESEARCH_PAPER,Nearly-tight bounds on linear regions of piecewise linear neural networks,"Qiang Hu, Hao Zhang",http://arxiv.org/abs/1810.13192v4,,,2018-10-31T10:08:40,2026-09-10T19:42:35.770117
1.0,RESEARCH_PAPER,Learning Abstract Options,"Matthew Riemer, Miao Liu, Gerald Tesauro",http://arxiv.org/abs/1810.11583v4,,,2018-10-27T02:54:59,2026-09-10T19:42:35.770144
1.0,RESEARCH_PAPER,SafeRoute: Learning to Navigate Streets Safely in an Urban Environment,"Sharon Levy, Wenhan Xiong, Elizabeth Belding, William Yang Wang",http://arxiv.org/abs/1811.01147v1,,,2018-11-03T03:16:11,2026-09-10T19:42:35.770170
1.0,RESEARCH_PAPER,Invertible Residual Networks,"Jens Behrmann, Will Grathwohl, Ricky T. Q. Chen, David Duvenaud, Jörn-Henrik Jacobsen",http://arxiv.org/abs/1811.00995v3,,,2018-11-02T17:17:55,2026-09-10T19:42:35.770197
1.0,RESEARCH_PAPER,Unsupervised Learning of Interpretable Dialog Models,"Dhiraj Madan, Dinesh Raghu, Gaurav Pandey, Sachindra Joshi",http://arxiv.org/abs/1811.01012v1,,,2018-11-02T17:56:23,2026-09-10T19:42:35.770222
1.0,RESEARCH_PAPER,Learning to Rank Query Graphs for Complex Question Answering over Knowledge Graphs,"Gaurav Maheshwari, Priyansh Trivedi, Denis Lukovnikov, Nilesh Chakraborty, Asja Fischer, Jens Lehmann",http://arxiv.org/abs/1811.01118v1,,,2018-11-02T22:59:31,2026-09-10T19:42:35.770250
1.0,RESEARCH_PAPER,Automated Theorem Proving in Intuitionistic Propositional Logic by Deep Reinforcement Learning,"Mitsuru Kusumoto, Keisuke Yahata, Masahiro Sakai",http://arxiv.org/abs/1811.00796v1,,,2018-11-02T09:49:18,2026-09-10T19:42:35.770276
1.0,RESEARCH_PAPER,Quantum Structures in Human Decision-making: Towards Quantum Expected Utility,Sandro Sozzo,http://arxiv.org/abs/1811.00875v1,,,2018-10-29T12:29:51,2026-09-10T19:42:35.770301
1.0,RESEARCH_PAPER,Hybrid Pruning: Thinner Sparse Networks for Fast Inference on Edge Devices,"Xiaofan Xu, Mi Sun Park, Cormac Brick",http://arxiv.org/abs/1811.00482v1,,,2018-11-01T16:24:50,2026-09-10T19:42:35.770329
1.0,RESEARCH_PAPER,Learning Beam Search Policies via Imitation Learning,"Renato Negrinho, Matthew R. Gormley, Geoffrey J. Gordon",http://arxiv.org/abs/1811.00512v2,,,2018-11-01T17:31:10,2026-09-10T19:42:35.770355
1.0,RESEARCH_PAPER,Taylor-based Optimized Recursive Extended Exponential Smoothed Neural Networks Forecasting Method,"Emna Krichene, Wael Ouarda, Habib Chabchoub, Adel M. Alimi",http://arxiv.org/abs/1811.00323v1,,,2018-11-01T11:39:49,2026-09-10T19:42:35.770380
1.0,RESEARCH_PAPER,A Novel Predictive-Coding-Inspired Variational RNN Model for Online Prediction and Recognition,"Ahmadreza Ahmadi, Jun Tani",http://arxiv.org/abs/1811.01339v3,,,2018-11-04T08:56:50,2026-09-10T19:42:35.770406
1.0,RESEARCH_PAPER,Logic Attention Based Neighborhood Aggregation for Inductive Knowledge Graph Embedding,"Peifeng Wang, Jialong Han, Chenliang Li, Rong Pan",http://arxiv.org/abs/1811.01399v2,,,2018-11-04T16:39:28,2026-09-10T19:42:35.770434
1.0,RESEARCH_PAPER,Contingency-Aware Exploration in Reinforcement Learning,"Jongwook Choi, Yijie Guo, Marcin Moczulski, Junhyuk Oh, Neal Wu, Mohammad Norouzi, Honglak Lee",http://arxiv.org/abs/1811.01483v3,,,2018-11-05T02:12:11,2026-09-10T19:42:35.770463
1.0,RESEARCH_PAPER,A Framework for Robot Programming in Cobotic Environments: First user experiments,"Ying Siu Liang, Damien Pellier, Humbert Fiorino, Sylvie Pesty",http://arxiv.org/abs/1810.08492v1,,,2018-10-19T13:29:36,2026-09-10T19:42:35.770489
